ticker,data,preco_fechamento,momentum_6m,volatilidade_6m,momentum_ajustado,target_retorno_1m
B3SA3.SA,2020-07-08,15.931565284729004,0.35393041576170164,0.7017096396372554,0.5043830036946105,0.0560595857988202
BBAS3.SA,2020-07-08,10.933768272399902,-0.4273054688144946,0.8186937642887894,-0.5219356583052771,0.007626852318736388
BBDC4.SA,2020-07-08,12.30151653289795,-0.39296101691840574,0.7162922313369022,-0.5486043261770065,-0.02054387620817777
ITUB4.SA,2020-07-08,16.824003219604492,-0.28566396669861804,0.588855294550319,-0.4851174292603858,-0.03323982897806654
PETR4.SA,2020-07-08,6.307771682739258,-0.3076795518059532,0.926791616240522,-0.33198352943031356,0.02518627409180696
RADL3.SA,2020-07-08,19.550827026367188,0.025084435350597012,0.4877666709937387,0.051427120470309895,0.054671860158918895
RENT3.SA,2020-07-08,37.16989517211914,-0.07983003054053256,0.9666186168476646,-0.08258689533714357,0.1623141330467941
VALE3.SA,2020-07-08,31.798892974853516,0.06691385240242191,0.7013575051593814,0.0954061971393832,0.07868135000358101
WEGE3.SA,2020-07-08,23.990175247192383,0.4476843348584232,0.7130417138080873,0.6278515354557725,0.2884532469650203
ABEV3.SA,2020-07-09,10.942243576049805,-0.26383448498753775,0.5484984402374727,-0.4810122794028556,-0.09084691750072815
B3SA3.SA,2020-07-09,15.46925163269043,0.29272657988389794,0.7019579263077467,0.41701442339090156,0.0621496526102534
BBAS3.SA,2020-07-09,10.892073631286621,-0.4235502920893766,0.8186722939436573,-0.5173624357666686,0.004416974202373636
BBDC4.SA,2020-07-09,12.027545928955078,-0.39795871560278984,0.71652970492222,-0.5553973727383551,-0.004160470086893242
ITUB4.SA,2020-07-09,16.830242156982422,-0.2618204703838003,0.5880892318127732,-0.44520534677491713,-0.05401787464808616
PETR4.SA,2020-07-09,6.165741920471191,-0.32655110872465287,0.9272357327434739,-0.3521770108648255,0.02937953356475531
RADL3.SA,2020-07-09,19.552570343017578,0.03898850924327813,0.4873574974164069,0.0799998142020285,0.057866617865771186
RENT3.SA,2020-07-09,36.2578010559082,-0.11435247810346336,0.9671090201655607,-0.11824155883055171,0.17262846582740332
VALE3.SA,2020-07-09,31.299610137939453,0.043839604774387926,0.7016710345505036,0.062478857777664924,0.0714288412986952
WEGE3.SA,2020-07-09,24.06086540222168,0.44291559248110157,0.7130175449615112,0.6211847038139998,0.25927965854138413
ABEV3.SA,2020-07-10,11.099203109741211,-0.24485881221194553,0.548970636164722,-0.4460326219314837,-0.10841752762717904
B3SA3.SA,2020-07-10,15.747692108154297,0.3132490051043456,0.7022627939854266,0.44605667249808223,0.03836512753977983
BBAS3.SA,2020-07-10,10.94980525970459,-0.4090966134308687,0.818720828317335,-0.4996777891575802,0.00849447159537231
BBDC4.SA,2020-07-10,12.202884674072266,-0.36789528024181156,0.7167394664816054,-0.5132901109070619,-0.009930717090461672
ITUB4.SA,2020-07-10,16.986356735229492,-0.23615908321054493,0.587946573164002,-0.401667590202402,-0.0505730964839205
PETR4.SA,2020-07-10,6.268783092498779,-0.3037669405586771,0.9276162486439942,-0.32747048254353994,0.04178010862283621
RADL3.SA,2020-07-10,19.222349166870117,0.008685916181100511,0.4876170296261596,0.01781298776164509,0.047920197236627216
RENT3.SA,2020-07-10,36.433509826660156,-0.10458780232418677,0.9671257287745294,-0.10814292207561549,0.1692701762130313
VALE3.SA,2020-07-10,31.6047306060791,0.053355641728142424,0.7017956285321606,0.07602732128687995,0.0918027003169164
WEGE3.SA,2020-07-10,24.16690444946289,0.4858856913964151,0.7104892160930427,0.6838748293299719,0.26364465639570844
ABEV3.SA,2020-07-13,10.46389389038086,-0.29586269722784225,0.5548013179282406,-0.5332768464441714,-0.04214282511382417
B3SA3.SA,2020-07-13,15.731927871704102,0.3126952885370967,0.7022678942456604,0.4452649638397292,0.015862455430433853
BBAS3.SA,2020-07-13,10.840757369995117,-0.3985582689379943,0.8184074813563583,-0.48699245549106907,0.0038459244443607155
BBDC4.SA,2020-07-13,12.033021926879883,-0.3657903988224639,0.7166674777494053,-0.5104046300122029,-0.004158259717545576
ITUB4.SA,2020-07-13,16.736562728881836,-0.23084002343681273,0.5876615992601572,-0.3928111411864094,-0.047602680363801775
PETR4.SA,2020-07-13,6.1713128089904785,-0.31615360379296653,0.9278051365606443,-0.34075431503315645,0.04153689397482552
RADL3.SA,2020-07-13,19.036378860473633,-0.03068323728696393,0.48597845125461114,-0.0631370325325156,0.04382385931830379
RENT3.SA,2020-07-13,35.22854995727539,-0.14355983465102534,0.9681943468614985,-0.1482758447375667,0.20641328656464197
VALE3.SA,2020-07-13,31.981969833374023,0.07845390547302106,0.7017086226724085,0.11180410634578611,0.04562009851880666
WEGE3.SA,2020-07-13,24.272937774658203,0.5051576886781374,0.7099864510071202,0.7115032800436798,0.22858193573633834
ABEV3.SA,2020-07-14,10.396625518798828,-0.306024821742663,0.5547636466955959,-0.551630993785326,-0.03091302125586104
B3SA3.SA,2020-07-14,16.06028175354004,0.34122173885402035,0.7025789163484227,0.48567033668969617,0.005887974567864163
BBAS3.SA,2020-07-14,11.017158508300781,-0.3586344025044672,0.8183272138837396,-0.43825305625900723,-0.01746730182868772
BBDC4.SA,2020-07-14,12.23576545715332,-0.33066378757208476,0.7168560809858665,-0.4612694184268266,-0.029623004599329872
ITUB4.SA,2020-07-14,17.017593383789062,-0.20526841116081226,0.588152370026865,-0.34900549861158636,-0.07397916638646418
PETR4.SA,2020-07-14,6.3773932456970215,-0.27902040709256515,0.9291470205773346,-0.300297370505685,0.0253480483519104
RADL3.SA,2020-07-14,19.14413833618164,0.0064282819312205565,0.48400158682994393,0.013281530693574278,0.012256300212751814
RENT3.SA,2020-07-14,36.73477554321289,-0.08162381263602678,0.9697139864408157,-0.08417307966817543,0.14920235631037437
VALE3.SA,2020-07-14,34.22875213623047,0.1452226766957797,0.7081287642770133,0.2050794770977132,-0.0032416635851526543
WEGE3.SA,2020-07-14,23.85322380065918,0.4675126114067931,0.7102514898248954,0.6582353125680217,0.2618906714790925
ABEV3.SA,2020-07-15,10.680645942687988,-0.2958710285772831,0.5556582205745921,-0.5324694526634202,-0.0755772438854021
B3SA3.SA,2020-07-15,16.257287979125977,0.35228586102380893,0.7027029745405493,0.5013296852117998,-0.02003548776494546
BBAS3.SA,2020-07-15,11.126201629638672,-0.3599547049765426,0.8182837553867569,-0.4398898335778548,-0.04669876609156964
BBDC4.SA,2020-07-15,12.43850326538086,-0.32491974586834554,0.7171171283020213,-0.45309159835253887,-0.06528034498336088
ITUB4.SA,2020-07-15,17.136253356933594,-0.2115271691503239,0.5879006309250469,-0.35980088814922895,-0.10664476780243648
PETR4.SA,2020-07-15,6.499929428100586,-0.26196871748147826,0.9296150268350356,-0.28180344542555014,-0.02140273810205018
RADL3.SA,2020-07-15,19.529977798461914,0.003246098980571905,0.48371643821194155,0.006710747711140672,-0.020290286486434272
RENT3.SA,2020-07-15,37.43765640258789,-0.06580053682257311,0.9700963786484803,-0.06782886553421132,0.09566390331745578
VALE3.SA,2020-07-15,34.2786750793457,0.11096865903996102,0.7064134880743467,0.15708740123643009,-0.02330471717567062
WEGE3.SA,2020-07-15,24.01226234436035,0.4647901071070349,0.7102182069365319,0.6544328244017693,0.2701239087891891
ABEV3.SA,2020-07-16,10.501264572143555,-0.30706608500504456,0.5560215231195058,-0.5522557531267487,-0.05622776957716635
B3SA3.SA,2020-07-16,16.154844284057617,0.33922297915233435,0.7027979325689032,0.4826749815731373,-0.015121801706795335
BBAS3.SA,2020-07-16,11.033196449279785,-0.3629794545575715,0.8183136605722691,-0.44357007837768475,-0.03546528287094686
BBDC4.SA,2020-07-16,12.219326972961426,-0.34154772477667333,0.7174358237991584,-0.47606728497054734,-0.04716764590167111
ITUB4.SA,2020-07-16,16.84897804260254,-0.2284334631464888,0.5882893513392223,-0.38830120352589614,-0.08288368305210592
PETR4.SA,2020-07-16,6.327265739440918,-0.27795173756768504,0.9301967779365683,-0.29880961121393934,-0.0021806828696568914
RADL3.SA,2020-07-16,19.46567153930664,-0.01489177215095857,0.48327650764004376,-0.030814185907108747,0.00874988658207676
RENT3.SA,2020-07-16,37.3121452331543,-0.07331689674938163,0.970081507238416,-0.07557807895760929,0.111908562945787
VALE3.SA,2020-07-16,33.35222244262695,0.07743989067505912,0.7075017785629767,0.10945540070916723,0.02045925437073981
WEGE3.SA,2020-07-16,24.10062599182129,0.44884355152785654,0.7098550440398496,0.6323031093410947,0.2704259663655324
ABEV3.SA,2020-07-17,10.583481788635254,-0.28130587779189553,0.5557649385197058,-0.506159813789551,-0.0925141821396277
B3SA3.SA,2020-07-17,16.782651901245117,0.4045922308770412,0.7032645924876995,0.5753058453374613,-0.09062446477946273
BBAS3.SA,2020-07-17,11.37317180633545,-0.31411543962253535,0.8193487110843792,-0.38337210442036895,-0.08826850729541869
BBDC4.SA,2020-07-17,12.279598236083984,-0.3189233003467437,0.7171960452820048,-0.444680784904972,-0.07953453578927516
ITUB4.SA,2020-07-17,16.998859405517578,-0.2072360414958718,0.5882883619487329,-0.3522694904406959,-0.1126570835041647
PETR4.SA,2020-07-17,6.332836151123047,-0.2619581628812478,0.9300243399864091,-0.2816680721335486,-0.00613677365724663
RADL3.SA,2020-07-17,19.56647300720215,-0.012703432439716278,0.4833146677653371,-0.026283978714016915,-0.019541711251788385
RENT3.SA,2020-07-17,38.450172424316406,-0.04348017457487188,0.9710476628030863,-0.04477656065754725,0.038519935845909625
VALE3.SA,2020-07-17,33.862606048583984,0.0958672818297268,0.707779256406119,0.1354479959140238,0.019495252779721417
WEGE3.SA,2020-07-17,25.66463279724121,0.5051693039687769,0.714785262436414,0.7067427527070983,0.1723092120571723
ABEV3.SA,2020-07-20,10.553585052490234,-0.28093121331806264,0.5557638715413062,-0.5054866422658114,-0.07365440245445698
B3SA3.SA,2020-07-20,17.70465660095215,0.44663240119034914,0.7067609205209013,0.6319426955032676,-0.08308573948872156
BBAS3.SA,2020-07-20,11.328268051147461,-0.32253043573687235,0.8192911938643507,-0.39367008720744706,-0.0721971116003216
BBDC4.SA,2020-07-20,12.394664764404297,-0.3238423561704142,0.7169977758716435,-0.4516643803765275,-0.07834559845278222
ITUB4.SA,2020-07-20,17.048809051513672,-0.20632195730619407,0.5883012618190581,-0.3507079972397745,-0.10964093919261042
PETR4.SA,2020-07-20,6.332836151123047,-0.2609424768226995,0.9300277903757296,-0.28057492423670394,0.012333407625375381
RADL3.SA,2020-07-20,20.146970748901367,0.021528187827334625,0.48503725800107594,0.044384606485811176,-0.04287446102199077
RENT3.SA,2020-07-20,38.667724609375,-0.05714840596425455,0.9706822289873434,-0.05887447432088479,0.07336083654811443
VALE3.SA,2020-07-20,33.72946548461914,0.0971704696621677,0.7077593707496925,0.1372930881285826,0.037171098725997664
WEGE3.SA,2020-07-20,26.57917594909668,0.5221802800856112,0.7158606956513819,0.7294439871579549,0.12747533340705575
ABEV3.SA,2020-07-21,10.97214126586914,-0.24203738280062115,0.5587920800504886,-0.4331439035047746,-0.12465949954124789
B3SA3.SA,2020-07-21,17.371051788330078,0.39647260191660666,0.7063728305994069,0.5612795180417285,-0.09919835817640843
BBAS3.SA,2020-07-21,11.382792472839355,-0.3311867709406891,0.819041433573936,-0.4043589949967927,-0.08086782845077756
BBDC4.SA,2020-07-21,12.72891616821289,-0.32034642709240313,0.7172672377088551,-0.4466207436375819,-0.10599400505093337
ITUB4.SA,2020-07-21,17.348581314086914,-0.19578438045183855,0.5887978313227836,-0.3325154578303941,-0.12935690268747058
PETR4.SA,2020-07-21,6.508282661437988,-0.24473170719286932,0.9307734617449762,-0.26293369681389095,-0.020519372389983137
RADL3.SA,2020-07-21,20.355531692504883,0.015617526671072534,0.48471515953246946,0.032220008728706506,-0.08521207654194873
RENT3.SA,2020-07-21,39.23674392700195,-0.04943367699670867,0.9708612490050652,-0.05091734482900426,0.04521238611712186
VALE3.SA,2020-07-21,33.11922073364258,0.04628057251829636,0.7067994442828551,0.06547907315526308,0.04505883145655876
WEGE3.SA,2020-07-21,26.455463409423828,0.4919183118233371,0.7153115243404755,0.6876980100060471,0.10229590140993539
ABEV3.SA,2020-07-22,10.994563102722168,-0.24532930527861593,0.5587253133453092,-0.4390875076157414,-0.12440510086406587
B3SA3.SA,2020-07-22,17.520784378051758,0.40153299507624823,0.7064145079493793,0.5684098932818372,-0.06536752864732254
BBAS3.SA,2020-07-22,11.289783477783203,-0.33298630604670815,0.8190621151068912,-0.40654585275654215,-0.07244363921665087
BBDC4.SA,2020-07-22,12.509734153747559,-0.31805952758760303,0.7171645200429557,-0.44349590463364297,-0.09252247795619972
ITUB4.SA,2020-07-22,16.905179977416992,-0.20114467915840592,0.5891947774986545,-0.3413891073718237,-0.10652104328659351
PETR4.SA,2020-07-22,6.4191670417785645,-0.263531562697271,0.9308699783757495,-0.28310244053320993,-0.013863053762789068
RADL3.SA,2020-07-22,20.49978256225586,-0.006540656425650534,0.48304377033019025,-0.013540504665197507,-0.07799929101703695
RENT3.SA,2020-07-22,38.81835174560547,-0.06237430450170428,0.9709635302647245,-0.06423959557440688,0.07652487746165049
VALE3.SA,2020-07-22,32.86404037475586,0.032250062533667086,0.7068407073328221,0.04562564407949677,0.06262623894224917
WEGE3.SA,2020-07-22,30.131315231323242,0.5917761697239466,0.736355273771959,0.8036557770444014,-0.012492493268074889
ABEV3.SA,2020-07-23,10.762862205505371,-0.2634321210099925,0.5593930644975744,-0.47092489651547115,-0.09930550036023533
B3SA3.SA,2020-07-23,17.210819244384766,0.40142205938680703,0.7064211502128098,0.5682475096702277,-0.06944424434798935
BBAS3.SA,2020-07-23,11.017158508300781,-0.328088770931122,0.8187695019795757,-0.4007095649482389,-0.04075689332920607
BBDC4.SA,2020-07-23,12.328913688659668,-0.2986782210483721,0.715975650941545,-0.4171625398930743,-0.07921307278584
ITUB4.SA,2020-07-23,16.54922103881836,-0.20086860731828773,0.5891760513948124,-0.34093138518232774,-0.08881672893790371
PETR4.SA,2020-07-23,6.285617351531982,-0.27180833002873966,0.9311345435025872,-0.2919109079621257,-0.0004431077625789426
RADL3.SA,2020-07-23,19.882787704467773,-0.08935893542575676,0.47914651357242316,-0.1864960568313728,-0.06031460892316387
RENT3.SA,2020-07-23,38.3915901184082,-0.06533161879644822,0.9710192160866535,-0.06728148909322722,0.06734962055817073
VALE3.SA,2020-07-23,32.64767837524414,0.04910447232236311,0.706102175274343,0.06954301238809309,0.05692447168528014
WEGE3.SA,2020-07-23,29.592308044433594,0.5853939346175224,0.7366964618507553,0.7946202607609582,0.011178679168375671
ABEV3.SA,2020-07-24,11.158997535705566,-0.24369430267732317,0.5614016825586242,-0.4340818886873847,-0.1386471324770061
B3SA3.SA,2020-07-24,17.166166305541992,0.338067973141006,0.701678230050127,0.4817991476190659,-0.06809488650852247
BBAS3.SA,2020-07-24,10.88886547088623,-0.3476292613345959,0.8187339698535242,-0.42459367039184726,-0.001331517105348512
BBDC4.SA,2020-07-24,12.405631065368652,-0.29603957311426504,0.7160294695584322,-0.41344607407964584,-0.06412947109629763
ITUB4.SA,2020-07-24,16.530467987060547,-0.20795490417603396,0.5890782862644554,-0.3530174325296326,-0.07262996430255209
PETR4.SA,2020-07-24,6.3301777839660645,-0.2535404826213501,0.9311351388392122,-0.2722918210748905,0.010558520324707166
RADL3.SA,2020-07-24,19.839340209960938,-0.0935365080005398,0.4791354928121981,-0.19521932606483478,-0.05536590393257601
RENT3.SA,2020-07-24,37.40419006347656,-0.10411096983895288,0.9715016582615407,-0.1071649944738693,0.09709162937044957
VALE3.SA,2020-07-24,32.50898361206055,0.04004002679525218,0.7061042146681389,0.05670554850613737,0.07440276882223551
WEGE3.SA,2020-07-24,29.473018646240234,0.5444344383646652,0.7353550054300667,0.7403695281114689,-0.0017002591838781722
ABEV3.SA,2020-07-27,11.420594215393066,-0.19930117532756886,0.5618372721647359,-0.35473113871507606,-0.1655759688580578
B3SA3.SA,2020-07-27,17.39731788635254,0.3264943075286023,0.7011285062677546,0.4656697090617467,-0.06613314797770686
BBAS3.SA,2020-07-27,11.196768760681152,-0.3744378732944335,0.8158140660933435,-0.45897452478049233,-0.034601112390330924
BBDC4.SA,2020-07-27,12.975494384765625,-0.27717920658210726,0.7180316128985289,-0.3860264668058254,-0.10523143378937438
ITUB4.SA,2020-07-27,17.361072540283203,-0.18239100644086922,0.5923754030191967,-0.3078976701450898,-0.12349116180897768
PETR4.SA,2020-07-27,6.461069583892822,-0.2452898933874594,0.9314623511041064,-0.263338494676361,-0.014224147951507948
RADL3.SA,2020-07-27,20.44938087463379,-0.045115065284765075,0.4804834042749885,-0.0938951582580467,-0.08694545890378702
RENT3.SA,2020-07-27,37.9983024597168,-0.1259663400977856,0.9702491357229067,-0.12982886091821297,0.08280110072987457
VALE3.SA,2020-07-27,34.04566955566406,0.10053788076167042,0.7087557173917053,0.14185124478665267,0.004074009834095005
WEGE3.SA,2020-07-27,30.963321685791016,0.5746657187232681,0.7378183509191671,0.7788715447472335,-0.023731006946168365
ABEV3.SA,2020-07-28,11.278581619262695,-0.22988040165418105,0.5613454907743687,-0.40951678677789694,-0.15838294669998187
B3SA3.SA,2020-07-28,17.134639739990234,0.3053430874727227,0.7015629490091199,0.43523263009254703,-0.07251255247684474
BBAS3.SA,2020-07-28,11.235258102416992,-0.35770890350916135,0.8157302455068495,-0.4385137188175497,-0.06105624792144515
BBDC4.SA,2020-07-28,12.887828826904297,-0.2764176694419613,0.7180210009224829,-0.38497156641216845,-0.11786899206060031
ITUB4.SA,2020-07-28,17.26114845275879,-0.18059889649690652,0.5923435173153626,-0.3048887870258501,-0.13691918274996395
PETR4.SA,2020-07-28,6.349672794342041,-0.2508070906132022,0.9316135649346735,-0.26921794621012124,-0.02543865834689385
RADL3.SA,2020-07-28,20.421573638916016,-0.05059688131403586,0.48044292212714973,-0.10531299137474928,-0.08136176439876541
RENT3.SA,2020-07-28,37.563175201416016,-0.13108504739441826,0.9703335574634278,-0.13509276927110594,0.07863685049631042
VALE3.SA,2020-07-28,33.474273681640625,0.11472187056672424,0.7077515450635415,0.1620934229912908,0.023367422291306728
WEGE3.SA,2020-07-28,29.741619110107422,0.49049578556516404,0.7383696047676492,0.6642957434840694,-0.011311039048239935
ABEV3.SA,2020-07-29,11.323429107666016,-0.20246915516981442,0.5605552669321074,-0.36119392165899816,-0.16303633409458196
B3SA3.SA,2020-07-29,16.977035522460938,0.3238362490527668,0.7004469435837335,0.4623280207290311,-0.06730644782928741
BBAS3.SA,2020-07-29,11.530329704284668,-0.3218936519611033,0.8166779685154241,-0.3941500375554993,-0.07662657406558093
BBDC4.SA,2020-07-29,13.293310165405273,-0.2221724827092403,0.7189089222356833,-0.30904120930690643,-0.13198700972792543
ITUB4.SA,2020-07-29,17.66707420349121,-0.13550494815269126,0.5926430042196208,-0.22864514925156534,-0.14292563617156462
PETR4.SA,2020-07-29,6.452715873718262,-0.19039659972887601,0.9299968125103323,-0.2047282282774068,-0.04402243930570393
RADL3.SA,2020-07-29,20.960355758666992,-0.03258851224208255,0.4817534699401556,-0.06764562016778158,-0.10655073047209807
RENT3.SA,2020-07-29,37.71379852294922,-0.12766666475093574,0.9703571324235822,-0.13156667837548952,0.08963848080493242
VALE3.SA,2020-07-29,34.92219161987305,0.2201692173283453,0.7042263316807212,0.3126398537283956,-0.03431253408789403
WEGE3.SA,2020-07-29,29.648658752441406,0.4985300671284814,0.7381266784201602,0.6753990632007825,-0.010301435188771135
ABEV3.SA,2020-07-30,10.87497615814209,-0.25626580788208575,0.5628126245763646,-0.455330596173069,-0.1237113420143171
B3SA3.SA,2020-07-30,16.971782684326172,0.29395758832691193,0.699398877872931,0.42030034309022596,-0.05556420908638715
BBAS3.SA,2020-07-30,11.16148567199707,-0.362524068874584,0.8176283084258786,-0.44338492825979287,-0.027471563183706693
BBDC4.SA,2020-07-30,12.827545166015625,-0.2590306063757609,0.7204914203816375,-0.3595193489445785,-0.08208543880685071
ITUB4.SA,2020-07-30,17.3673152923584,-0.15231900544961,0.5930754524462499,-0.25682905070736267,-0.1191184424755436
PETR4.SA,2020-07-30,6.355241775512695,-0.23271798434513707,0.9292976066110501,-0.2504235270698801,-0.012269892619306777
RADL3.SA,2020-07-30,21.77200698852539,0.0064443975016311725,0.48477877801873087,0.013293481055357118,-0.14065631624622132
RENT3.SA,2020-07-30,41.805667877197266,-0.05264814381151612,0.9806224896979759,-0.05368849314044524,0.0008006128237660892
VALE3.SA,2020-07-30,33.990203857421875,0.17955073130007648,0.705193932619321,0.2546118493010374,-0.002774869791549728
WEGE3.SA,2020-07-30,30.100160598754883,0.4885764986052205,0.7376868666494657,0.6623087934645073,-0.011911613809206467
ABEV3.SA,2020-07-31,10.389152526855469,-0.27501213694456333,0.565105858862854,-0.4866559647743915,-0.11438847507613492
B3SA3.SA,2020-07-31,16.664440155029297,0.2855109077418674,0.6997968716219184,0.40799111759407997,-0.07313957728575338
BBAS3.SA,2020-07-31,10.770196914672852,-0.373251160463463,0.8183527819064522,-0.4561005579939853,-0.014475838478682612
BBDC4.SA,2020-07-31,12.29603385925293,-0.28695996546951263,0.7225349875578037,-0.39715719018597073,-0.07496661451048392
ITUB4.SA,2020-07-31,16.79277229309082,-0.17031233487410594,0.5945027879815636,-0.28647861425905974,-0.1217963053975416
PETR4.SA,2020-07-31,6.182575702667236,-0.2619975937778153,0.9299923689381145,-0.2817201544104817,-0.013963734288379048
RADL3.SA,2020-07-31,21.56865692138672,-0.032295345696700326,0.48315074275357905,-0.06684320821415335,-0.13134580005213925
RENT3.SA,2020-07-31,42.60897445678711,-0.05881469259767075,0.9803364636525379,-0.05999439455565995,-0.052827890342853845
VALE3.SA,2020-07-31,33.679534912109375,0.1791970343795261,0.7052044774986814,0.2541064898157303,-0.016966009762497847
WEGE3.SA,2020-07-31,29.812442779541016,0.4699669063907508,0.7378955364095973,0.6369016794402692,-0.04053465108104726
ABEV3.SA,2020-08-03,10.24714183807373,-0.29095895031710456,0.5653074455945369,-0.5146915233198485,-0.07731579249592391
B3SA3.SA,2020-08-03,16.782651901245117,0.28847266920891645,0.6998251132762906,0.4122067981504796,-0.06010341242124195
BBAS3.SA,2020-08-03,11.017158508300781,-0.3574305839298104,0.819040784432011,-0.436401447551457,-0.020042626906022765
BBDC4.SA,2020-08-03,12.164534568786621,-0.3076259766707395,0.7224230902152501,-0.42582522740113493,-0.04603204954372797
ITUB4.SA,2020-08-03,17.045825958251953,-0.16980862826069468,0.5945302103112636,-0.2856181659327154,-0.10524165926478934
PETR4.SA,2020-08-03,6.071177005767822,-0.2832949727952264,0.9302402524279466,-0.30453957679838145,0.04908263556730774
RADL3.SA,2020-08-03,20.588420867919922,-0.05288956751075809,0.48622395841837823,-0.10877614439815102,-0.0532670042657849
RENT3.SA,2020-08-03,42.081817626953125,-0.06349207077765531,0.9804290405806197,-0.06475947585156666,0.002187192018199502
VALE3.SA,2020-08-03,33.42988967895508,0.15708665229279176,0.7050603010941439,0.22279888975314271,0.02489226554169055
WEGE3.SA,2020-08-03,29.467166900634766,0.49238983581055334,0.7362592926799925,0.6687723207108851,0.005408018314378538
ABEV3.SA,2020-08-04,10.01544189453125,-0.2867486913785745,0.5649667605479192,-0.5075496673476477,-0.04776121620056917
B3SA3.SA,2020-08-04,16.606653213500977,0.2903017712236662,0.6997526400568994,0.414863416878371,-0.051407662333321724
BBAS3.SA,2020-08-04,10.680390357971191,-0.36284838006483305,0.8193804664503751,-0.44283259721423757,0.012074254225814762
BBDC4.SA,2020-08-04,11.911693572998047,-0.3117470439743926,0.7226126565378965,-0.43141652883302833,-0.026751765127479565
ITUB4.SA,2020-08-04,16.052316665649414,-0.2108470910189741,0.5997979898075032,-0.3515301728280925,-0.05181476744933511
PETR4.SA,2020-08-04,6.065608024597168,-0.26713613854725005,0.930001641018597,-0.287242652878188,0.04683203540237635
RADL3.SA,2020-08-04,20.579729080200195,-0.044655007334711665,0.4860821627434678,-0.09186720015126035,-0.04889809313600324
RENT3.SA,2020-08-04,41.75545883178711,-0.06755524545383437,0.9804727686137951,-0.06890068507394126,0.02304598151114079
VALE3.SA,2020-08-04,33.67399215698242,0.18853551083650816,0.7041766571152022,0.2677389387045019,0.01021406558077187
WEGE3.SA,2020-08-04,29.564563751220703,0.5345102187027114,0.7337366405909654,0.7284769345472604,0.0002993481564863565
ABEV3.SA,2020-08-05,9.8510103225708,-0.2886300443699413,0.5650562431095166,-0.5107987884207844,-0.04400615206902381
B3SA3.SA,2020-08-05,16.680208206176758,0.25625880434940285,0.6978599073639083,0.3672066580202225,-0.08944907471304653
BBAS3.SA,2020-08-05,10.690011024475098,-0.3668800619304893,0.8193228124817147,-0.44778450732894387,0.02697717937328581
BBDC4.SA,2020-08-05,11.966533660888672,-0.31351864674630187,0.7225733110874799,-0.4338918168378697,0.006861191824556023
ITUB4.SA,2020-08-05,16.039833068847656,-0.21451710865461562,0.5997641284222618,-0.3576691210575128,-0.02802707940027771
PETR4.SA,2020-08-05,6.455500602722168,-0.19530239750642645,0.9343850126153549,-0.20901704850741631,-0.012942299569971283
